,X,Y,Y_appr
517,661.2972972972973,87.5317572669638,87.61174542246263
518,662.0,87.55556561781671,87.63539470272829
519,662.7027027027027,87.57933067441382,87.65899401017157
520,663.4054054054054,87.60305255669891,87.68254347977202
521,664.1081081081081,87.62673138420573,87.70604324650925
522,664.8108108108108,87.65036727605916,87.72949344536278
523,665.5135135135135,87.67396035097626,87.75289421131217
524,666.2162162162163,87.69751072726768,87.77624567933702
525,666.918918918919,87.7210185228384,87.79954798441685
526,667.6216216216217,87.74448385518932,87.8228012615312
527,668.3243243243244,87.76790684141803,87.84600564565969
528,669.0270270270271,87.79128759822022,87.86916127178183
529,669.7297297297298,87.81462624189083,87.89226827487721
530,670.4324324324325,87.83792288832497,87.91532678992539
531,671.1351351351352,87.86117765301933,87.93833695190588
532,671.8378378378379,87.88439065107329,87.9612988957983
